"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"246","@EN_BlueArchive kenyang bansos",FALSE,0,"EN_BlueArchive",2022-12-01 11:01:26,FALSE,"1598149888507723776","1598271046674972673","1419538139392090112","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yufrizalkh",0,FALSE,FALSE,NA,NA
"247","@BukanBabiDanAsu @abu_waras Iya. Teriak2 rezim dzolim dan penguasa pembohong tapi dapat BLT atau bansos lainnya mau juga ente...pantek",FALSE,0,"BukanBabiDanAsu",2022-12-01 11:01:24,FALSE,"1598134043786514432","1598271038345056256","1567570200928878592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veergioarsena",0,FALSE,FALSE,NA,NA
"248","Banser Kalteng serahkan 1366 paket bantuan gubernur Kalteng..

https://t.co/vPlQ6woqcS

@Ansor_Satu @noeruzzaman… https://t.co/ph5ZnTx1Dm",FALSE,1,NA,2022-12-01 11:01:05,TRUE,NA,"1598270960033222656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al_lefy",0,FALSE,FALSE,NA,NA
"249","Siswa SPN Polda Jatim Salurkan Bansos Warga Kurang Mampu https://t.co/lYTA9zewP4 
#News #Berita #Kabar #Popular #klikwarta",FALSE,0,NA,2022-12-01 10:58:25,FALSE,NA,"1598270287472394241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","klikwarta_com",0,FALSE,FALSE,NA,NA
"250","Kan. Apalagi baik bgt bagi bansos game peod satu ini https://t.co/LoLGHmL5sd",FALSE,0,"haidar_hilmimi",2022-12-01 10:58:04,FALSE,"1597566347437019138","1598270198402158592","729645096908423169","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidar_hilmimi",0,FALSE,FALSE,NA,NA
"251","RT @RuslanDregs2: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Pera…",FALSE,0,NA,2022-12-01 10:56:35,FALSE,NA,"1598269823964045312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuslanDregs2",1,TRUE,FALSE,NA,NA
"252","Sangat di sayang kan sekali seorang nenek miskin tidak mendapat kan bansos Lihat video ronisan! #TikTok https://t.co/158HOtIbS5",FALSE,0,NA,2022-12-01 10:56:16,FALSE,NA,"1598269747564773378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erick1Eriyanto",0,FALSE,FALSE,NA,NA
"253","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/c1R7KEWhdF",FALSE,2,NA,2022-12-01 10:54:12,TRUE,NA,"1598269226435084290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuslanDregs2",1,FALSE,FALSE,NA,NA
"254","Pembagian Bansos harus mudah cepat dan tepat sasaran ! Keren ! 
 #BantuanBBMUntukRakyat
 #BLTBBMTepatSasaran… https://t.co/6ue5E6gQK5",FALSE,1,NA,2022-12-01 10:53:20,TRUE,NA,"1598269008452673536",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","khorimkarim",0,FALSE,FALSE,NA,NA
"255","@AR_Wiran6 @jagadraya_maya @xgreggy02 @BosPurwa Hoax.. kelebihan bayar bukan korupsi.. tapi korupsi bansos malah Lu… https://t.co/47hmgpGJve",FALSE,0,"AR_Wiran6",2022-12-01 10:48:33,TRUE,"1598267282496847872","1598267801948807169","1534004345938714624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImminentDangers",0,FALSE,FALSE,NA,NA
"256","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/LbeBltFy0k",FALSE,0,NA,2022-12-01 10:46:15,TRUE,NA,"1598267225747902464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4549ar",0,FALSE,FALSE,NA,NA
"257","Terimakasih Pak Presiden, Bansos BBM sangat membantu kami #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/NELzX5rEHT",FALSE,0,NA,2022-12-01 10:37:28,TRUE,NA,"1598265013378105344",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SatePadang170",0,FALSE,FALSE,NA,NA
"258","Resmi Diluncurkan, Dinsos Sebut Penyaluran Bansos Ditarget Selesai Empat Hari Kerja

https://t.co/K7wzGqY24P",FALSE,0,NA,2022-12-01 10:36:01,FALSE,NA,"1598264648335527936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","radarlampung",0,FALSE,FALSE,NA,NA
"259","Program penyaluran Bansos kepada masyarakat sangat membantu #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/ewokEROVQr",FALSE,0,NA,2022-12-01 10:35:27,TRUE,NA,"1598264507641602048",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SatePadang170",0,FALSE,FALSE,NA,NA
"260","RT @roychand8277: @RamliRizal Sudah jelas, karena semua proyeknya selalu ada permintaan cash back. Contoh: Bansos pagu 300rb per paket, dil…",FALSE,0,NA,2022-12-01 10:33:00,FALSE,NA,"1598263890168942592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FayNay67",1,TRUE,FALSE,NA,NA
"261","Bansos BLT BBM dan BPNT Rp900.000 Desember 2022 Sudah Cair? Cek Jadwal dan Cara Cek Penerima di Sini… https://t.co/RmoXrFfObp",FALSE,0,NA,2022-12-01 10:32:04,TRUE,NA,"1598263655992528897",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","pikiran_rakyat",0,FALSE,FALSE,NA,NA
"262","@IMCMushroom Gambar khusus kaum MUNFIQUN yg masih mnggunakan/jd penerima barang² &amp; jasa brsubsidi dri pemerintah se… https://t.co/aKuUZ8V418",FALSE,0,"IMCMushroom",2022-12-01 10:25:35,TRUE,"1598130980036153346","1598262022399221763","744575917","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1Orangcakep",0,FALSE,FALSE,NA,NA
"263","https://t.co/5qqE5OTeEZ, Metro - Guna mengantisipasi tumpang tindih
data bantuan sosial (Bansos) dari pemeri...  #   https://t.co/XthVdqZlZh",FALSE,0,NA,2022-12-01 10:25:24,FALSE,NA,"1598261979772522498",NA,"<a href=""http://www.kupastuntas.co"" rel=""nofollow"">kupastuntasnew</a>","kupastuntasnew",0,FALSE,FALSE,NA,NA
"264","Warga Sukaraksa Cigudeg Meninggal saat Antre Bansos di Kantor Desa #Bogor #Antrebansos #Meninggal #Riwayat #Jantung https://t.co/CDpJJOQVlN",FALSE,0,NA,2022-12-01 10:25:10,FALSE,NA,"1598261917755518976",NA,"<a href=""https://ceklissatu.com"" rel=""nofollow"">Ceklissatu Apps</a>","ceklissatucom",0,FALSE,FALSE,NA,NA
"265","Ratusan Warga Desa Sukamulya Pangatikan Garut, Datangi Balai Desa Untuk Dapatkan Bansos
https://t.co/xZvfQyvaph",FALSE,0,NA,2022-12-01 10:24:26,FALSE,NA,"1598261735206834178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justinfogarut",0,FALSE,FALSE,NA,NA
"266","Seorang Ibu di Cigudeg Bogor Meninggal Saat Antre Bansos https://t.co/YfF9XCtU15 #Bogor #CigudegBogor… https://t.co/1iFGvphCTo",FALSE,0,NA,2022-12-01 10:20:03,TRUE,NA,"1598260631148589057",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","wahananewsdotco",2,FALSE,FALSE,NA,NA
"267","@opposite6892 Gambar khusus kaum MUNFIQUN yg masih mnggunakan/jd penerima barang² &amp; jasa brsubsidi dri pemerintah s… https://t.co/K5R78oxSQh",FALSE,3,"opposite6892",2022-12-01 10:19:52,TRUE,"1598010745706676224","1598260585074155520","1558329561783607296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1Orangcakep",1,FALSE,FALSE,NA,NA
"268","Pembagian Bansos harus mudah cepat dan tepat sasaran ! Keren !  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/KhkZMiKese",FALSE,0,NA,2022-12-01 10:17:35,TRUE,NA,"1598260009653108736",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SatePadang170",0,FALSE,FALSE,NA,NA
"269","RT @zahraamalias: 5) Cherry picking

Memilih &amp; menunjukkan data yg mendukung pendapat kita &amp; mengabaikan yg ga sesuai, atau nyomot sebagian…",FALSE,0,NA,2022-12-01 10:16:46,FALSE,NA,"1598259804199583745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edhi_shi",3,TRUE,FALSE,NA,NA
"270","@StoryNayua Keputusan penunjukan PT @PosIndonesia untuk penyaluran bansos khususnya BPNT utk saat ini sangat tepat… https://t.co/0e66XS9tw7",FALSE,0,"StoryNayua",2022-12-01 10:15:01,TRUE,"1597552048475889665","1598259364288028672","1432353401505869825","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtdrbansos",0,FALSE,FALSE,NA,NA
"271","Kamis, 1 Desember 2022. Jarum jam menunjukkan sekira pukul 09.30 WIB. Di Desa Sukaraksa, Kecamatan Cigudeg, Kabupat… https://t.co/6usIvoWU2a",FALSE,1,NA,2022-12-01 10:14:30,TRUE,NA,"1598259235145523202",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","heraldindo",0,FALSE,FALSE,NA,NA
"272","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/F8v6Ri7Uos",FALSE,0,NA,2022-12-01 10:12:19,TRUE,NA,"1598258685574549504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pesanggaran22",0,FALSE,FALSE,NA,NA
"273","@babufess Kita cuman mau nunggu bansos 🗿🗿🗿

Nggak sih. Cuman mau cepet-cepet Fontaine 😂",FALSE,0,"babufess",2022-12-01 10:06:30,FALSE,"1598107108536627200","1598257222035046400","1373592890916491266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OniFunashu",0,FALSE,FALSE,NA,NA
"274","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/p7KxUH6Ue0",FALSE,0,NA,2022-12-01 10:06:25,TRUE,NA,"1598257201470410753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b_yoyon",0,FALSE,FALSE,NA,NA
"275","@kacangrambat @TirtoID Yang tidak bisa dilakukan desa adalah menetapkan usulan penerima bansos tersebut agar warga… https://t.co/lcIWVBcnlS",FALSE,0,"txtdrbansos",2022-12-01 10:01:38,TRUE,"1598255609471971328","1598255996953993218","1499577581036728322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtdrbansos",0,FALSE,FALSE,NA,NA
"276","Bansos pada keluar sampe bingung tiap hari ada aja data baru

Ngono iku aku yo gaoleh blasss masio sewu rupiah wkwk",FALSE,0,NA,2022-12-01 10:00:53,FALSE,NA,"1598255806910443521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megmegaaaa",0,FALSE,FALSE,NA,NA
"277","@kacangrambat @TirtoID Persoalan warga yang mampu desa bisa menghapus bansosnya via aplikasi. Tentu jalan amannya y… https://t.co/xFKX3og7pW",FALSE,0,"kacangrambat",2022-12-01 10:00:06,TRUE,"1598235835572588545","1598255609471971328","1713097634","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtdrbansos",0,FALSE,FALSE,NA,NA
"278","Kebijakan Bansos sangat membantu masyarakat  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran… https://t.co/iO65hAD6SQ",FALSE,0,NA,2022-12-01 09:59:13,TRUE,NA,"1598255390122463233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cahyanhikari",0,FALSE,FALSE,NA,NA
"279","Kebijakan Bansos sangat membantu masyarakat  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran… https://t.co/tH1aSLxNcp",FALSE,0,NA,2022-12-01 09:58:45,TRUE,NA,"1598255269892718592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cahyanhikari",0,FALSE,FALSE,NA,NA
"280","Kebijakan Bansos sangat membantu masyarakat  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran… https://t.co/4JfwxndjWn",FALSE,0,NA,2022-12-01 09:58:15,TRUE,NA,"1598255145418358785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cahyanhikari",0,FALSE,FALSE,NA,NA
"281","Kebijakan Bansos sangat membantu masyarakat  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran… https://t.co/p75gOuCtEy",FALSE,0,NA,2022-12-01 09:57:43,TRUE,NA,"1598255010227240960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cahyanhikari",0,FALSE,FALSE,NA,NA
"282","klo genshin sih sdh ada bansos ya https://t.co/Leh9IahbPA",FALSE,0,NA,2022-12-01 09:54:12,FALSE,NA,"1598254126991040512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avapaimon",0,FALSE,FALSE,NA,NA
"283","@eL_Mido_ @akutori_ @KemensosRI Coba warga itu dicek :
1. Sudah ber e-KTP belum? 
2. Sudah masuk DTKS belum? 
3. Su… https://t.co/OcITv9NjcJ",FALSE,0,"eL_Mido_",2022-12-01 09:50:30,TRUE,"1598181966331129858","1598253195062837249","1272513286081146881","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtdrbansos",0,FALSE,FALSE,NA,NA
"284","RT @HumasPoldaJatim: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung P…",FALSE,0,NA,2022-12-01 09:48:29,FALSE,NA,"1598252687837253634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PamekasanPolsek",3,TRUE,FALSE,NA,NA
"285","@KemensosRI Mamah saya dapat kartu KKS belum setahun udah ga dapat bansos lagi, denger2 ada orang dzolim minta ke R… https://t.co/uNCsyDTfuQ",FALSE,0,"KemensosRI",2022-12-01 09:48:19,TRUE,"1597932085502955522","1598252644602023937","2889531644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senjajingga_13",0,FALSE,FALSE,NA,NA
"286","RT @polsek_ngrambe: Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjung Pe…",FALSE,0,NA,2022-12-01 09:48:03,FALSE,NA,"1598252576914386944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhabin_Mendiro",2,TRUE,FALSE,NA,NA
"287","RT @HumasResCiko: Peduli anak anak,Kapolres Cirebon Kota kirimkan personel Trauma Healing paska gempa disertai memberikan bansos berupa ber…",FALSE,0,NA,2022-12-01 09:43:04,FALSE,NA,"1598251325116264449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nizma91",66,TRUE,FALSE,NA,NA
"288","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/2xWXHrggas",FALSE,0,NA,2022-12-01 09:40:39,TRUE,NA,"1598250718187913217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","songgonsatu1",0,FALSE,FALSE,NA,NA
"289","@Catatan_ali7 Ngentit Duit Bansos, 10.000/paket",FALSE,0,"Catatan_ali7",2022-12-01 09:28:09,FALSE,"1598234716200583168","1598247568882151426","1133311906976952320","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RevolusiAkhlaq2",0,FALSE,FALSE,NA,NA
"290","Para warga merasa terbantu dengan adanya pengawalan karena bansos yang dibawa dapat disalurkan tepat sasaran di lok… https://t.co/se49KdSuvc",FALSE,1,NA,2022-12-01 09:24:49,TRUE,NA,"1598246732642816000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IDefenseMagz",1,FALSE,FALSE,NA,NA
"291","korupsi dana bansos
korupsi dana pembangunan mesjid
menyelewengkan dana bantuan korban bencana https://t.co/J7DZj23uaM",FALSE,0,NA,2022-12-01 09:24:18,FALSE,NA,"1598246600513814528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geakkk",1,FALSE,FALSE,NA,NA
"292","@BasmiKadrun @Reesty_Cayah Itu makanan halal jing dari iuran umat Islam, bukan nipu tukang bakso, bukan hasil garon… https://t.co/n2aKKvkQ7j",FALSE,2,"BasmiKadrun",2022-12-01 09:20:42,TRUE,"1597965405435625472","1598245697773768704","1107248688391286784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mekarsatria11",0,FALSE,FALSE,NA,NA
"293","Dukung program bansos BBM karna terbukti lindungi konsumsi masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/8VXAN5Rw3e",FALSE,3,NA,2022-12-01 09:20:39,TRUE,NA,"1598245681797660672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnshoriShidiq",0,FALSE,FALSE,NA,NA
"294","GES AYO BANTU RT BIAR DAPET BANSOS 🙏🙏 (versi JP nya juga jangan lupa) https://t.co/0ui5AnWjUa",FALSE,0,NA,2022-12-01 09:18:19,FALSE,NA,"1598245096167591936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asagaochii",0,FALSE,FALSE,NA,NA
"295","Ada bansos lagi dr spotipai https://t.co/IbYYNfPyGN",FALSE,0,NA,2022-12-01 09:15:03,FALSE,NA,"1598244272121479171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uchiky7",0,FALSE,FALSE,NA,NA
"296","Kapolres Tanimbar Bersama Personel Kunjungi Desa Lorulun Guna Menyambangi Warga Masyarakat,  Pada Kegiatan Tersebut… https://t.co/XUp8Gf3aDo",FALSE,1,NA,2022-12-01 09:11:58,TRUE,NA,"1598243496447873024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polres_tanimbar",0,FALSE,FALSE,NA,NA
"297","Dukung program bansos BBM untuk kesejahteraan masyarakat. 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/VmRC1JSWHr",FALSE,2,NA,2022-12-01 09:11:42,TRUE,NA,"1598243429687123968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nona_Watimuri",0,FALSE,FALSE,NA,NA
"298","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/CLomjkLfpH",FALSE,1,NA,2022-12-01 09:07:10,TRUE,NA,"1598242288500871169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuratKabar13",0,FALSE,FALSE,NA,NA
"299","I've just posted a new blog: Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/pP9Rk10s1Q",FALSE,0,NA,2022-12-01 09:02:43,FALSE,NA,"1598241170227974144",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kabarlensa2021",0,FALSE,FALSE,NA,NA
"300","Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/QsFuKyjMKB",FALSE,0,NA,2022-12-01 09:02:31,FALSE,NA,"1598241119900471298",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jagabalicom",0,FALSE,FALSE,NA,NA
"301","Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/TkQz5NRZ6M",FALSE,0,NA,2022-12-01 09:02:27,FALSE,NA,"1598241102556979200",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","delapanenamcom",0,FALSE,FALSE,NA,NA
"302","Mantap! Semakin banyak bansos semakin sejahtera rakyat Indonesia. 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/EoeHcY8UGx",FALSE,1,NA,2022-12-01 09:01:57,TRUE,NA,"1598240975121715200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inamala_Retrisa",0,FALSE,FALSE,NA,NA
"303","@rubyty_ Ekspresi mereka kek lagi dapet notifikasi bansos 😭",FALSE,4,"rubyty_",2022-12-01 09:01:55,FALSE,"1598238076098138112","1598240968905744384","998220708269277184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SooMyoui",0,FALSE,FALSE,NA,NA
"304","Turut Berupaya Ringankan Beban Mayarakat Bapas Muara Teweh Kanwil Kemenkumham Kalteng Kembali Salurkan BanSos Bagi… https://t.co/HeMVm0M6X0",FALSE,0,NA,2022-12-01 09:01:08,TRUE,NA,"1598240771962179584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BapasMuaraTeweh",0,FALSE,FALSE,NA,NA
"305","Program Bansos BBM terbukti dorong &amp; lindungi konsumsi masyarakat
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/6lvewZx84V",FALSE,0,NA,2022-12-01 09:01:06,TRUE,NA,"1598240762319159297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArifSubagiyo2",0,FALSE,FALSE,NA,NA
"306","Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/1mLRit66GR",FALSE,0,NA,2022-12-01 08:59:40,FALSE,NA,"1598240402183708673",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","paskotanews",0,FALSE,FALSE,NA,NA
"307","I've just posted a new blog: Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/GTTePWpIBM",FALSE,0,NA,2022-12-01 08:59:40,FALSE,NA,"1598240402032705536",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lintasbatasnews",0,FALSE,FALSE,NA,NA
"308","Siswa SPN Polda Jatim Salurkan Bansos Kepada Warga Kurang Mampu https://t.co/shYoeTwjvO",FALSE,0,NA,2022-12-01 08:59:39,FALSE,NA,"1598240398274711557",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lintasbatasnews",0,FALSE,FALSE,NA,NA
"309","Sedang Antre Ambil Bansos, Warga Cigudeg Meninggal Dunia https://t.co/PhkykyTX5p",FALSE,0,NA,2022-12-01 08:57:23,FALSE,NA,"1598239827983376385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radarbogorID",0,FALSE,FALSE,NA,NA
"310","Menteri Keuangan Sri Mulyani melaporkan realisasi penyaluran bantuan sosial untuk Komunitas Adat Terpencil (KAT) te… https://t.co/VN4ytusSO2",FALSE,0,NA,2022-12-01 08:53:02,TRUE,NA,"1598238733840814080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","derasdotid",0,FALSE,FALSE,NA,NA
"311","Kapolda Jatim lakukan Peninjauan Pelaksanaan Vaksinasi dan Pemberian Bansos di Gerai Vaksin Polres Pelabuhan Tanjun… https://t.co/dLQgzwK7vQ",FALSE,2,NA,2022-12-01 08:52:02,TRUE,NA,"1598238479929835520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekKandat",0,FALSE,FALSE,NA,NA
"312","HUT ke 72 Polairud, Kapolres Meranti Salurkan Bansos dan Dengarkan Curhat Nelayan Kecil https://t.co/GCLLgx1x4k",FALSE,0,NA,2022-12-01 08:51:33,FALSE,NA,"1598238358094086145",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HaluanRiau_",0,FALSE,FALSE,NA,NA
"313","Apakah di eng tidak dapet bansos???",FALSE,0,NA,2022-12-01 08:50:27,FALSE,NA,"1598238081190350849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kokooshin",0,FALSE,FALSE,NA,NA
"314","Di cek bansos sedang proses bank Himbara/PT pos,tapi bansos TDK cair, apa masalahnya? https://t.co/SxpXwAy1AZ",FALSE,1,NA,2022-12-01 08:48:05,FALSE,NA,"1598237489218850816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sugiharto_0283",0,FALSE,FALSE,NA,NA
"315","@babufess Bismillah bansos🙏",FALSE,1,"babufess",2022-12-01 08:48:05,FALSE,"1598107108536627200","1598237487675363328","1373592890916491266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azusa_yurika",0,FALSE,FALSE,NA,NA
"316","@Dara_Cega Seragam merah jadi inget ini, garong bansos dr si merah https://t.co/39K0Tngtgh",FALSE,0,"Dara_Cega",2022-12-01 08:47:32,FALSE,"1597496325196898304","1598237350156304384","1478245047841660930","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","candrapembasmi",0,FALSE,FALSE,NA,NA
"317","Hendak Ambil Bansos, Seorang Lansia Meninggal Dunia di Cigudeg Bogor
 
https://t.co/U4ulWmcwbc lewat @tribunnews",FALSE,0,NA,2022-12-01 08:42:53,FALSE,NA,"1598236178876370946",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tribun_Bogor",0,FALSE,FALSE,NA,NA
"318","Beragam Bansos disalurkan pemerintah kepasa Keluarga Penerima Manfaat

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/ADMh32wPQc",FALSE,2,NA,2022-12-01 08:40:55,TRUE,NA,"1598235684246257664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbFenno3",1,FALSE,FALSE,NA,NA
"319","Bansos yang diberikan Pemerintah meringankan beban masyarakat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/PLCGvRPmcG",FALSE,1,NA,2022-12-01 08:35:06,TRUE,NA,"1598234220954288129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elizabe91164520",1,FALSE,FALSE,NA,NA
"320","Turunkan Angka Kemiskinan, Warga Pacitan Digelontor Bansos https://t.co/JphBFF8WGr",FALSE,0,NA,2022-12-01 08:34:21,FALSE,NA,"1598234031828529152",NA,"<a href=""http://www.jawapos.com"" rel=""nofollow"">Jawapos.com auto tweet</a>","jawapos",0,FALSE,FALSE,NA,NA
